Date,Qty,DRUG
2018-10-19 00:00:00,1,Action tabs (1x50) (pairs)
2018-10-19 00:00:00,2,Amlodac 10mg (3x10) (tabs)
2018-10-19 00:00:00,40,Amoxycilin caps ord… (10x10)
2018-10-19 00:00:00,27,Ampicloxa 500mg caps ord(10x10)
2018-10-19 00:00:00,5,Ceftriaxone Inj ord…
2018-10-19 00:00:00,10,Ciprofloxacin ord 10x10
2018-10-19 00:00:00,17,Cotrimoxazole 480mg ord…
2018-10-19 00:00:00,36,Dexa tabs 0.5mg 10x10
2018-10-19 00:00:00,48,Diclofenac 50mg tabs ord. 10x10
2018-10-20 00:00:00,7,Action tabs (1x50) (pairs)
2018-10-20 00:00:00,1,Albendazole 400mg ord.. (doses)
2018-10-20 00:00:00,43,Amoxycilin caps ord… (10x10)
2018-10-20 00:00:00,56,Ampicloxa 500mg caps ord(10x10)
2018-10-20 00:00:00,7,Ceftriaxone Inj ord…
2018-10-20 00:00:00,37,Ciprofloxacin ord 10x10
2018-10-20 00:00:00,7,Cotrimoxazole 480mg ord…
2018-10-20 00:00:00,42,Dexa tabs 0.5mg 10x10
2018-10-21 00:00:00,2,Action tabs (1x50) (pairs)
2018-10-21 00:00:00,2,Amlodac 10mg (3x10) (tabs)
2018-10-21 00:00:00,65,Amoxycilin caps ord… (10x10)
2018-10-21 00:00:00,110,Ampicloxa 500mg caps ord(10x10)
2018-10-21 00:00:00,3,Ceftriaxone Inj ord…
2018-10-21 00:00:00,30,Dexa tabs 0.5mg 10x10
2018-10-21 00:00:00,20,Diclofenac 50mg tabs ord. 10x10
2018-10-22 00:00:00,2,Action tabs (1x50) (pairs)
2018-10-22 00:00:00,1,Albendazole 400mg ord.. (doses)
2018-10-22 00:00:00,7,Amlodac 10mg (3x10) (tabs)
2018-10-22 00:00:00,50,Amoxycilin caps ord… (10x10)
2018-10-22 00:00:00,51,Ampicloxa 500mg caps ord(10x10)
2018-10-22 00:00:00,3,Ceftriaxone Inj ord…
2018-10-22 00:00:00,10,Ciprofloxacin ord 10x10
2018-10-22 00:00:00,10,Cotrimoxazole 480mg ord…
2018-10-22 00:00:00,30,Dexa tabs 0.5mg 10x10
2018-10-22 00:00:00,40,Diclofenac 50mg tabs ord. 10x10
2018-10-23 00:00:00,4,Action tabs (1x50) (pairs)
2018-10-23 00:00:00,12,Amlodac 10mg (3x10) (tabs)
2018-10-23 00:00:00,80,Amoxycilin caps ord… (10x10)
2018-10-23 00:00:00,26,Ampicloxa 500mg caps ord(10x10)
2018-10-23 00:00:00,10,Ceftriaxone Inj ord…
2018-10-23 00:00:00,70,Ciprofloxacin ord 10x10
2018-10-23 00:00:00,15,Cotrimoxazole 480mg ord…
2018-10-23 00:00:00,78,Dexa tabs 0.5mg 10x10
2018-10-23 00:00:00,24,Diclofenac 50mg tabs ord. 10x10
2018-10-24 00:00:00,3,Action tabs (1x50) (pairs)
2018-10-24 00:00:00,1,Albendazole 400mg ord.. (doses)
2018-10-24 00:00:00,90,Amoxycilin caps ord… (10x10)
2018-10-24 00:00:00,45,Ampicloxa 500mg caps ord(10x10)
2018-10-24 00:00:00,12,Ceftriaxone Inj ord…
2018-10-24 00:00:00,50,Ciprofloxacin ord 10x10
2018-10-24 00:00:00,20,Cotrimoxazole 480mg ord…
2018-10-24 00:00:00,30,Dexa tabs 0.5mg 10x10
2018-10-24 00:00:00,6,Diclofenac 50mg tabs ord. 10x10
2018-10-25 00:00:00,2,Action tabs (1x50) (pairs)
2018-10-25 00:00:00,5,Albendazole 400mg ord.. (doses)
2018-10-25 00:00:00,17,Amlodac 10mg (3x10) (tabs)
2018-10-25 00:00:00,80,Amoxycilin caps ord… (10x10)
2018-10-25 00:00:00,36,Ampicloxa 500mg caps ord(10x10)
2018-10-25 00:00:00,6,Ceftriaxone Inj ord…
2018-10-25 00:00:00,10,Ciprofloxacin ord 10x10
2018-10-25 00:00:00,10,Cotrimoxazole 480mg ord…
2018-10-25 00:00:00,70,Dexa tabs 0.5mg 10x10
2018-10-25 00:00:00,20,Diclofenac 50mg tabs ord. 10x10
2018-10-26 00:00:00,6,Action tabs (1x50) (pairs)
2018-10-26 00:00:00,1,Albendazole 400mg ord.. (doses)
2018-10-26 00:00:00,65,Amoxycilin caps ord… (10x10)
2018-10-26 00:00:00,150,Ampicloxa 500mg caps ord(10x10)
2018-10-26 00:00:00,10,Ceftriaxone Inj ord…
2018-10-26 00:00:00,55,Cotrimoxazole 480mg ord…
2018-10-26 00:00:00,50,Dexa tabs 0.5mg 10x10
2018-10-27 00:00:00,3,Action tabs (1x50) (pairs)
2018-10-27 00:00:00,3,Albendazole 400mg ord.. (doses)
2018-10-27 00:00:00,50,Amoxycilin caps ord… (10x10)
2018-10-27 00:00:00,20,Ampicloxa 500mg caps ord(10x10)
2018-10-27 00:00:00,1,Ceftriaxone Inj ord…
2018-10-27 00:00:00,15,Ciprofloxacin ord 10x10
2018-10-27 00:00:00,15,Cotrimoxazole 480mg ord…
2018-10-27 00:00:00,70,Dexa tabs 0.5mg 10x10
2018-10-27 00:00:00,10,Diclofenac 50mg tabs ord. 10x10
2018-10-28 00:00:00,14,Amlodac 10mg (3x10) (tabs)
2018-10-28 00:00:00,75,Amoxycilin caps ord… (10x10)
2018-10-28 00:00:00,35,Ampicloxa 500mg caps ord(10x10)
2018-10-28 00:00:00,8,Ceftriaxone Inj ord…
2018-10-28 00:00:00,20,Ciprofloxacin ord 10x10
2018-10-28 00:00:00,27,Cotrimoxazole 480mg ord…
2018-10-28 00:00:00,10,Dexa tabs 0.5mg 10x10
2018-10-28 00:00:00,24,Diclofenac 50mg tabs ord. 10x10
2018-10-29 00:00:00,2,Action tabs (1x50) (pairs)
2018-10-29 00:00:00,2,Albendazole 400mg ord.. (doses)
2018-10-29 00:00:00,4,Amlodac 10mg (3x10) (tabs)
2018-10-29 00:00:00,80,Amoxycilin caps ord… (10x10)
2018-10-29 00:00:00,35,Ampicloxa 500mg caps ord(10x10)
2018-10-29 00:00:00,15,Ceftriaxone Inj ord…
2018-10-29 00:00:00,15,Ciprofloxacin ord 10x10
2018-10-29 00:00:00,110,Dexa tabs 0.5mg 10x10
2018-10-29 00:00:00,10,Diclofenac 50mg tabs ord. 10x10
2018-10-30 00:00:00,2,Albendazole 400mg ord.. (doses)
2018-10-30 00:00:00,45,Amoxycilin caps ord… (10x10)
2018-10-30 00:00:00,30,Ampicloxa 500mg caps ord(10x10)
2018-10-30 00:00:00,17,Ceftriaxone Inj ord…
2018-10-30 00:00:00,40,Ciprofloxacin ord 10x10
2018-10-30 00:00:00,15,Cotrimoxazole 480mg ord…
2018-10-30 00:00:00,80,Dexa tabs 0.5mg 10x10
2018-10-31 00:00:00,2,Action tabs (1x50) (pairs)
2018-10-31 00:00:00,4,Amlodac 10mg (3x10) (tabs)
2018-10-31 00:00:00,45,Amoxycilin caps ord… (10x10)
2018-10-31 00:00:00,71,Ampicloxa 500mg caps ord(10x10)
2018-10-31 00:00:00,4,Ceftriaxone Inj ord…
2018-10-31 00:00:00,25,Ciprofloxacin ord 10x10
2018-10-31 00:00:00,5,Cotrimoxazole 480mg ord…
2018-10-31 00:00:00,10,Dexa tabs 0.5mg 10x10
2018-10-31 00:00:00,90,Diclofenac 50mg tabs ord. 10x10
2018-11-01 00:00:00,2,Action tabs (1x50) (pairs)
2018-11-01 00:00:00,1,Albendazole 400mg ord.. (doses)
2018-11-01 00:00:00,25,Amlodac 10mg (3x10) (tabs)
2018-11-01 00:00:00,70,Amoxycilin caps ord… (10x10)
2018-11-01 00:00:00,115,Ampicloxa 500mg caps ord(10x10)
2018-11-01 00:00:00,17,Ceftriaxone Inj ord…
2018-11-01 00:00:00,24,Ciprofloxacin ord 10x10
2018-11-01 00:00:00,35,Cotrimoxazole 480mg ord…
2018-11-01 00:00:00,32,Dexa tabs 0.5mg 10x10
2018-11-02 00:00:00,4,Action tabs (1x50) (pairs)
2018-11-02 00:00:00,3,Albendazole 400mg ord.. (doses)
2018-11-02 00:00:00,3,Amlodac 10mg (3x10) (tabs)
2018-11-02 00:00:00,100,Amoxycilin caps ord… (10x10)
2018-11-02 00:00:00,75,Ampicloxa 500mg caps ord(10x10)
2018-11-02 00:00:00,15,Ceftriaxone Inj ord…
2018-11-02 00:00:00,20,Ciprofloxacin ord 10x10
2018-11-02 00:00:00,27,Cotrimoxazole 480mg ord…
2018-11-02 00:00:00,20,Dexa tabs 0.5mg 10x10
2018-11-02 00:00:00,14,Diclofenac 50mg tabs ord. 10x10
2018-11-03 00:00:00,1,Action tabs (1x50) (pairs)
2018-11-03 00:00:00,3,Albendazole 400mg ord.. (doses)
2018-11-03 00:00:00,8,Amlodac 10mg (3x10) (tabs)
2018-11-03 00:00:00,127,Amoxycilin caps ord… (10x10)
2018-11-03 00:00:00,21,Ampicloxa 500mg caps ord(10x10)
2018-11-03 00:00:00,11,Ceftriaxone Inj ord…
2018-11-03 00:00:00,10,Cotrimoxazole 480mg ord…
2018-11-03 00:00:00,32,Dexa tabs 0.5mg 10x10
2018-11-03 00:00:00,20,Diclofenac 50mg tabs ord. 10x10
2018-11-04 00:00:00,2,Action tabs (1x50) (pairs)
2018-11-04 00:00:00,1,Albendazole 400mg ord.. (doses)
2018-11-04 00:00:00,2,Amlodac 10mg (3x10) (tabs)
2018-11-04 00:00:00,36,Amoxycilin caps ord… (10x10)
2018-11-04 00:00:00,61,Ampicloxa 500mg caps ord(10x10)
2018-11-04 00:00:00,7,Ceftriaxone Inj ord…
2018-11-04 00:00:00,45,Cotrimoxazole 480mg ord…
2018-11-04 00:00:00,40,Dexa tabs 0.5mg 10x10
2018-11-04 00:00:00,24,Diclofenac 50mg tabs ord. 10x10
2018-11-05 00:00:00,1,Action tabs (1x50) (pairs)
2018-11-05 00:00:00,10,Amlodac 10mg (3x10) (tabs)
2018-11-05 00:00:00,140,Amoxycilin caps ord… (10x10)
2018-11-05 00:00:00,25,Ampicloxa 500mg caps ord(10x10)
2018-11-05 00:00:00,10,Ceftriaxone Inj ord…
2018-11-05 00:00:00,10,Ciprofloxacin ord 10x10
2018-11-05 00:00:00,2,Cotrimoxazole 480mg ord…
2018-11-05 00:00:00,60,Dexa tabs 0.5mg 10x10
2018-11-05 00:00:00,14,Diclofenac 50mg tabs ord. 10x10
2018-11-06 00:00:00,1,Action tabs (1x50) (pairs)
2018-11-06 00:00:00,2,Amlodac 10mg (3x10) (tabs)
2018-11-06 00:00:00,20,Amoxycilin caps ord… (10x10)
2018-11-06 00:00:00,70,Ampicloxa 500mg caps ord(10x10)
2018-11-06 00:00:00,4,Ceftriaxone Inj ord…
2018-11-06 00:00:00,20,Ciprofloxacin ord 10x10
2018-11-06 00:00:00,8,Dexa tabs 0.5mg 10x10
2018-11-06 00:00:00,10,Diclofenac 50mg tabs ord. 10x10
2018-11-07 00:00:00,1,Albendazole 400mg ord.. (doses)
2018-11-07 00:00:00,57,Amlodac 10mg (3x10) (tabs)
2018-11-07 00:00:00,5,Amoxycilin caps ord… (10x10)
2018-11-07 00:00:00,30,Ampicloxa 500mg caps ord(10x10)
2018-11-07 00:00:00,10,Ceftriaxone Inj ord…
2018-11-07 00:00:00,10,Cotrimoxazole 480mg ord…
2018-11-07 00:00:00,20,Dexa tabs 0.5mg 10x10
2018-11-07 00:00:00,10,Diclofenac 50mg tabs ord. 10x10
2018-11-08 00:00:00,4,Albendazole 400mg ord.. (doses)
2018-11-08 00:00:00,7,Amoxycilin caps ord… (10x10)
2018-11-08 00:00:00,7,Ampicloxa 500mg caps ord(10x10)
2018-11-08 00:00:00,10,Ciprofloxacin ord 10x10
2018-11-08 00:00:00,10,Cotrimoxazole 480mg ord…
2018-11-08 00:00:00,70,Dexa tabs 0.5mg 10x10
2018-11-08 00:00:00,50,Diclofenac 50mg tabs ord. 10x10
2018-11-09 00:00:00,2,Action tabs (1x50) (pairs)
2018-11-09 00:00:00,4,Albendazole 400mg ord.. (doses)
2018-11-09 00:00:00,35,Amoxycilin caps ord… (10x10)
2018-11-09 00:00:00,50,Ampicloxa 500mg caps ord(10x10)
2018-11-09 00:00:00,3,Ceftriaxone Inj ord…
2018-11-09 00:00:00,20,Ciprofloxacin ord 10x10
2018-11-09 00:00:00,20,Cotrimoxazole 480mg ord…
2018-11-09 00:00:00,64,Dexa tabs 0.5mg 10x10
2018-11-09 00:00:00,36,Diclofenac 50mg tabs ord. 10x10
2018-11-10 00:00:00,3,Action tabs (1x50) (pairs)
2018-11-10 00:00:00,3,Amlodac 10mg (3x10) (tabs)
2018-11-10 00:00:00,85,Amoxycilin caps ord… (10x10)
2018-11-10 00:00:00,46,Ampicloxa 500mg caps ord(10x10)
2018-11-10 00:00:00,14,Ceftriaxone Inj ord…
2018-11-10 00:00:00,21,Cotrimoxazole 480mg ord…
2018-11-10 00:00:00,60,Dexa tabs 0.5mg 10x10
2018-11-10 00:00:00,24,Diclofenac 50mg tabs ord. 10x10
2018-11-11 00:00:00,10,Action tabs (1x50) (pairs)
2018-11-11 00:00:00,3,Amlodac 10mg (3x10) (tabs)
2018-11-11 00:00:00,70,Amoxycilin caps ord… (10x10)
2018-11-11 00:00:00,35,Ampicloxa 500mg caps ord(10x10)
2018-11-11 00:00:00,14,Ceftriaxone Inj ord…
2018-11-11 00:00:00,10,Ciprofloxacin ord 10x10
2018-11-11 00:00:00,10,Cotrimoxazole 480mg ord…
2018-11-11 00:00:00,80,Dexa tabs 0.5mg 10x10
2018-11-11 00:00:00,50,Diclofenac 50mg tabs ord. 10x10
2018-11-12 00:00:00,2,Albendazole 400mg ord.. (doses)
2018-11-12 00:00:00,5,Amlodac 10mg (3x10) (tabs)
2018-11-12 00:00:00,110,Amoxycilin caps ord… (10x10)
2018-11-12 00:00:00,39,Ampicloxa 500mg caps ord(10x10)
2018-11-12 00:00:00,3,Ceftriaxone Inj ord…
2018-11-12 00:00:00,34,Ciprofloxacin ord 10x10
2018-11-12 00:00:00,26,Cotrimoxazole 480mg ord…
2018-11-12 00:00:00,92,Dexa tabs 0.5mg 10x10
2018-11-12 00:00:00,10,Diclofenac 50mg tabs ord. 10x10
2018-11-13 00:00:00,3,Albendazole 400mg ord.. (doses)
2018-11-13 00:00:00,30,Amlodac 10mg (3x10) (tabs)
2018-11-13 00:00:00,100,Amoxycilin caps ord… (10x10)
2018-11-13 00:00:00,10,Ampicloxa 500mg caps ord(10x10)
2018-11-13 00:00:00,14,Ceftriaxone Inj ord…
2018-11-13 00:00:00,36,Dexa tabs 0.5mg 10x10
2018-11-14 00:00:00,1,Albendazole 400mg ord.. (doses)
2018-11-14 00:00:00,2,Amlodac 10mg (3x10) (tabs)
2018-11-14 00:00:00,68,Amoxycilin caps ord… (10x10)
2018-11-14 00:00:00,12,Ampicloxa 500mg caps ord(10x10)
2018-11-14 00:00:00,15,Ciprofloxacin ord 10x10
2018-11-14 00:00:00,10,Cotrimoxazole 480mg ord…
2018-11-14 00:00:00,20,Diclofenac 50mg tabs ord. 10x10
2018-11-15 00:00:00,2,Action tabs (1x50) (pairs)
2018-11-15 00:00:00,4,Albendazole 400mg ord.. (doses)
2018-11-15 00:00:00,67,Amoxycilin caps ord… (10x10)
2018-11-15 00:00:00,40,Ampicloxa 500mg caps ord(10x10)
2018-11-15 00:00:00,7,Ceftriaxone Inj ord…
2018-11-15 00:00:00,5,Cotrimoxazole 480mg ord…
2018-11-15 00:00:00,54,Dexa tabs 0.5mg 10x10
2018-11-15 00:00:00,24,Diclofenac 50mg tabs ord. 10x10
2018-11-16 00:00:00,4,Action tabs (1x50) (pairs)
2018-11-16 00:00:00,1,Albendazole 400mg ord.. (doses)
2018-11-16 00:00:00,7,Amlodac 10mg (3x10) (tabs)
2018-11-16 00:00:00,20,Amoxycilin caps ord… (10x10)
2018-11-16 00:00:00,45,Ampicloxa 500mg caps ord(10x10)
2018-11-16 00:00:00,8,Ceftriaxone Inj ord…
2018-11-16 00:00:00,6,Ciprofloxacin ord 10x10
2018-11-16 00:00:00,15,Cotrimoxazole 480mg ord…
2018-11-16 00:00:00,34,Dexa tabs 0.5mg 10x10
2018-11-16 00:00:00,44,Diclofenac 50mg tabs ord. 10x10
2018-11-17 00:00:00,3,Action tabs (1x50) (pairs)
2018-11-17 00:00:00,2,Albendazole 400mg ord.. (doses)
2018-11-17 00:00:00,95,Amoxycilin caps ord… (10x10)
2018-11-17 00:00:00,59,Ampicloxa 500mg caps ord(10x10)
2018-11-17 00:00:00,2,Ceftriaxone Inj ord…
2018-11-17 00:00:00,7,Ciprofloxacin ord 10x10
2018-11-17 00:00:00,10,Dexa tabs 0.5mg 10x10
2018-11-17 00:00:00,10,Diclofenac 50mg tabs ord. 10x10
2018-11-18 00:00:00,3,Action tabs (1x50) (pairs)
2018-11-18 00:00:00,2,Amlodac 10mg (3x10) (tabs)
2018-11-18 00:00:00,43,Amoxycilin caps ord… (10x10)
2018-11-18 00:00:00,70,Ampicloxa 500mg caps ord(10x10)
2018-11-18 00:00:00,4,Ceftriaxone Inj ord…
2018-11-18 00:00:00,35,Ciprofloxacin ord 10x10
2018-11-18 00:00:00,58,Cotrimoxazole 480mg ord…
2018-11-18 00:00:00,72,Dexa tabs 0.5mg 10x10
2018-11-18 00:00:00,14,Diclofenac 50mg tabs ord. 10x10
2018-11-19 00:00:00,2,Action tabs (1x50) (pairs)
2018-11-19 00:00:00,2,Amlodac 10mg (3x10) (tabs)
2018-11-19 00:00:00,35,Amoxycilin caps ord… (10x10)
2018-11-19 00:00:00,42,Ampicloxa 500mg caps ord(10x10)
2018-11-19 00:00:00,10,Ceftriaxone Inj ord…
2018-11-19 00:00:00,2,Ciprofloxacin ord 10x10
2018-11-19 00:00:00,8,Cotrimoxazole 480mg ord…
2018-11-19 00:00:00,20,Dexa tabs 0.5mg 10x10
2018-11-19 00:00:00,14,Diclofenac 50mg tabs ord. 10x10
2018-11-20 00:00:00,2,Amlodac 10mg (3x10) (tabs)
2018-11-20 00:00:00,85,Amoxycilin caps ord… (10x10)
2018-11-20 00:00:00,30,Ampicloxa 500mg caps ord(10x10)
2018-11-20 00:00:00,2,Ciprofloxacin ord 10x10
2018-11-20 00:00:00,20,Cotrimoxazole 480mg ord…
2018-11-20 00:00:00,60,Dexa tabs 0.5mg 10x10
2018-11-21 00:00:00,22,Amoxycilin caps ord… (10x10)
2018-11-21 00:00:00,25,Ampicloxa 500mg caps ord(10x10)
2018-11-21 00:00:00,10,Ciprofloxacin ord 10x10
2018-11-21 00:00:00,5,Cotrimoxazole 480mg ord…
2018-11-21 00:00:00,26,Dexa tabs 0.5mg 10x10
2018-11-21 00:00:00,62,Diclofenac 50mg tabs ord. 10x10
2018-11-22 00:00:00,1,Albendazole 400mg ord.. (doses)
2018-11-22 00:00:00,2,Amlodac 10mg (3x10) (tabs)
2018-11-22 00:00:00,70,Amoxycilin caps ord… (10x10)
2018-11-22 00:00:00,35,Ampicloxa 500mg caps ord(10x10)
2018-11-22 00:00:00,11,Ceftriaxone Inj ord…
2018-11-22 00:00:00,5,Cotrimoxazole 480mg ord…
2018-11-22 00:00:00,90,Dexa tabs 0.5mg 10x10
2018-11-22 00:00:00,4,Diclofenac 50mg tabs ord. 10x10
2018-11-23 00:00:00,2,Action tabs (1x50) (pairs)
2018-11-23 00:00:00,1,Albendazole 400mg ord.. (doses)
2018-11-23 00:00:00,2,Amlodac 10mg (3x10) (tabs)
2018-11-23 00:00:00,79,Amoxycilin caps ord… (10x10)
2018-11-23 00:00:00,35,Ampicloxa 500mg caps ord(10x10)
2018-11-23 00:00:00,1,Ceftriaxone Inj ord…
2018-11-23 00:00:00,17,Ciprofloxacin ord 10x10
2018-11-23 00:00:00,7,Cotrimoxazole 480mg ord…
2018-11-23 00:00:00,42,Dexa tabs 0.5mg 10x10
2018-11-23 00:00:00,28,Diclofenac 50mg tabs ord. 10x10
2018-11-24 00:00:00,4,Action tabs (1x50) (pairs)
2018-11-24 00:00:00,2,Amlodac 10mg (3x10) (tabs)
2018-11-24 00:00:00,151,Amoxycilin caps ord… (10x10)
2018-11-24 00:00:00,28,Ampicloxa 500mg caps ord(10x10)
2018-11-24 00:00:00,9,Ceftriaxone Inj ord…
2018-11-24 00:00:00,25,Cotrimoxazole 480mg ord…
2018-11-24 00:00:00,50,Dexa tabs 0.5mg 10x10
2018-11-24 00:00:00,110,Diclofenac 50mg tabs ord. 10x10
2018-11-25 00:00:00,4,Action tabs (1x50) (pairs)
2018-11-25 00:00:00,3,Albendazole 400mg ord.. (doses)
2018-11-25 00:00:00,14,Amlodac 10mg (3x10) (tabs)
2018-11-25 00:00:00,123,Amoxycilin caps ord… (10x10)
2018-11-25 00:00:00,46,Ampicloxa 500mg caps ord(10x10)
2018-11-25 00:00:00,12,Ceftriaxone Inj ord…
2018-11-25 00:00:00,5,Ciprofloxacin ord 10x10
2018-11-25 00:00:00,53,Cotrimoxazole 480mg ord…
2018-11-25 00:00:00,50,Dexa tabs 0.5mg 10x10
2018-11-25 00:00:00,44,Diclofenac 50mg tabs ord. 10x10
2018-11-26 00:00:00,3,Action tabs (1x50) (pairs)
2018-11-26 00:00:00,2,Amlodac 10mg (3x10) (tabs)
2018-11-26 00:00:00,93,Amoxycilin caps ord… (10x10)
2018-11-26 00:00:00,22,Ampicloxa 500mg caps ord(10x10)
2018-11-26 00:00:00,7,Ceftriaxone Inj ord…
2018-11-26 00:00:00,40,Ciprofloxacin ord 10x10
2018-11-26 00:00:00,15,Cotrimoxazole 480mg ord…
2018-11-26 00:00:00,10,Dexa tabs 0.5mg 10x10
2018-11-26 00:00:00,4,Diclofenac 50mg tabs ord. 10x10
2018-11-27 00:00:00,4,Action tabs (1x50) (pairs)
2018-11-27 00:00:00,4,Albendazole 400mg ord.. (doses)
2018-11-27 00:00:00,15,Amoxycilin caps ord… (10x10)
2018-11-27 00:00:00,40,Ampicloxa 500mg caps ord(10x10)
2018-11-27 00:00:00,5,Ceftriaxone Inj ord…
2018-11-27 00:00:00,30,Ciprofloxacin ord 10x10
2018-11-27 00:00:00,35,Cotrimoxazole 480mg ord…
2018-11-27 00:00:00,90,Dexa tabs 0.5mg 10x10
2018-11-28 00:00:00,1,Albendazole 400mg ord.. (doses)
2018-11-28 00:00:00,10,Amlodac 10mg (3x10) (tabs)
2018-11-28 00:00:00,30,Amoxycilin caps ord… (10x10)
2018-11-28 00:00:00,55,Ampicloxa 500mg caps ord(10x10)
2018-11-28 00:00:00,14,Ceftriaxone Inj ord…
2018-11-28 00:00:00,15,Cotrimoxazole 480mg ord…
2018-11-28 00:00:00,56,Dexa tabs 0.5mg 10x10
2018-11-28 00:00:00,12,Diclofenac 50mg tabs ord. 10x10
2018-11-29 00:00:00,1,Albendazole 400mg ord.. (doses)
2018-11-29 00:00:00,2,Amlodac 10mg (3x10) (tabs)
2018-11-29 00:00:00,105,Amoxycilin caps ord… (10x10)
2018-11-29 00:00:00,5,Ampicloxa 500mg caps ord(10x10)
2018-11-29 00:00:00,6,Ceftriaxone Inj ord…
2018-11-29 00:00:00,10,Ciprofloxacin ord 10x10
2018-11-29 00:00:00,5,Cotrimoxazole 480mg ord…
2018-11-29 00:00:00,30,Dexa tabs 0.5mg 10x10
2018-11-30 00:00:00,2,Action tabs (1x50) (pairs)
2018-11-30 00:00:00,55,Amoxycilin caps ord… (10x10)
2018-11-30 00:00:00,45,Ampicloxa 500mg caps ord(10x10)
2018-11-30 00:00:00,2,Ceftriaxone Inj ord…
2018-11-30 00:00:00,15,Ciprofloxacin ord 10x10
2018-11-30 00:00:00,15,Cotrimoxazole 480mg ord…
2018-11-30 00:00:00,50,Dexa tabs 0.5mg 10x10
2018-11-30 00:00:00,54,Diclofenac 50mg tabs ord. 10x10
2018-12-01 00:00:00,3,Action tabs (1x50) (pairs)
2018-12-01 00:00:00,5,Amlodac 10mg (3x10) (tabs)
2018-12-01 00:00:00,32,Amoxycilin caps ord… (10x10)
2018-12-01 00:00:00,60,Ampicloxa 500mg caps ord(10x10)
2018-12-01 00:00:00,11,Ceftriaxone Inj ord…
2018-12-01 00:00:00,25,Ciprofloxacin ord 10x10
2018-12-01 00:00:00,45,Cotrimoxazole 480mg ord…
2018-12-01 00:00:00,40,Dexa tabs 0.5mg 10x10
2018-12-01 00:00:00,26,Diclofenac 50mg tabs ord. 10x10
2018-12-02 00:00:00,1,Amlodac 10mg (3x10) (tabs)
2018-12-02 00:00:00,75,Amoxycilin caps ord… (10x10)
2018-12-02 00:00:00,20,Ampicloxa 500mg caps ord(10x10)
2018-12-02 00:00:00,20,Dexa tabs 0.5mg 10x10
2018-12-02 00:00:00,8,Diclofenac 50mg tabs ord. 10x10
2018-12-03 00:00:00,2,Action tabs (1x50) (pairs)
2018-12-03 00:00:00,1,Albendazole 400mg ord.. (doses)
2018-12-03 00:00:00,2,Amlodac 10mg (3x10) (tabs)
2018-12-03 00:00:00,60,Amoxycilin caps ord… (10x10)
2018-12-03 00:00:00,41,Ampicloxa 500mg caps ord(10x10)
2018-12-03 00:00:00,8,Ceftriaxone Inj ord…
2018-12-03 00:00:00,52,Ciprofloxacin ord 10x10
2018-12-03 00:00:00,15,Cotrimoxazole 480mg ord…
2018-12-03 00:00:00,20,Dexa tabs 0.5mg 10x10
2018-12-04 00:00:00,1,Action tabs (1x50) (pairs)
2018-12-04 00:00:00,25,Amoxycilin caps ord… (10x10)
2018-12-04 00:00:00,81,Ampicloxa 500mg caps ord(10x10)
2018-12-04 00:00:00,16,Ceftriaxone Inj ord…
2018-12-04 00:00:00,80,Ciprofloxacin ord 10x10
2018-12-04 00:00:00,42,Cotrimoxazole 480mg ord…
2018-12-04 00:00:00,60,Dexa tabs 0.5mg 10x10
2018-12-04 00:00:00,24,Diclofenac 50mg tabs ord. 10x10
2018-12-05 00:00:00,2,Action tabs (1x50) (pairs)
2018-12-05 00:00:00,4,Amlodac 10mg (3x10) (tabs)
2018-12-05 00:00:00,132,Amoxycilin caps ord… (10x10)
2018-12-05 00:00:00,30,Ampicloxa 500mg caps ord(10x10)
2018-12-05 00:00:00,19,Ceftriaxone Inj ord…
2018-12-05 00:00:00,5,Ciprofloxacin ord 10x10
2018-12-05 00:00:00,7,Cotrimoxazole 480mg ord…
2018-12-05 00:00:00,44,Dexa tabs 0.5mg 10x10
2018-12-05 00:00:00,40,Diclofenac 50mg tabs ord. 10x10
2018-12-06 00:00:00,1,Action tabs (1x50) (pairs)
2018-12-06 00:00:00,1,Albendazole 400mg ord.. (doses)
2018-12-06 00:00:00,115,Amoxycilin caps ord… (10x10)
2018-12-06 00:00:00,17,Ampicloxa 500mg caps ord(10x10)
2018-12-06 00:00:00,39,Ceftriaxone Inj ord…
2018-12-06 00:00:00,40,Ciprofloxacin ord 10x10
2018-12-06 00:00:00,25,Cotrimoxazole 480mg ord…
2018-12-06 00:00:00,30,Dexa tabs 0.5mg 10x10
2018-12-06 00:00:00,10,Diclofenac 50mg tabs ord. 10x10
2018-12-07 00:00:00,4,Action tabs (1x50) (pairs)
2018-12-07 00:00:00,10,Amlodac 10mg (3x10) (tabs)
2018-12-07 00:00:00,30,Amoxycilin caps ord… (10x10)
2018-12-07 00:00:00,47,Ampicloxa 500mg caps ord(10x10)
2018-12-07 00:00:00,33,Ceftriaxone Inj ord…
2018-12-07 00:00:00,35,Ciprofloxacin ord 10x10
2018-12-07 00:00:00,50,Dexa tabs 0.5mg 10x10
2018-12-07 00:00:00,14,Diclofenac 50mg tabs ord. 10x10
2018-12-08 00:00:00,1,Action tabs (1x50) (pairs)
2018-12-08 00:00:00,2,Albendazole 400mg ord.. (doses)
2018-12-08 00:00:00,65,Amoxycilin caps ord… (10x10)
2018-12-08 00:00:00,28,Ampicloxa 500mg caps ord(10x10)
2018-12-08 00:00:00,7,Ceftriaxone Inj ord…
